Sample:	'Red_filter_air
489.50	0.006
489.00	0.006
488.50	0.006
488.00	0.005
487.50	0.005
487.00	0.005
486.50	0.006
486.00	0.006
485.50	0.007
485.00	0.007
484.50	0.007
484.00	0.006
483.50	0.006
483.00	0.005
482.50	0.005
482.00	0.004
481.50	0.004
481.00	0.004
480.50	0.005
480.00	0.005
479.50	0.005
479.00	0.006
478.50	0.006
478.00	0.006
477.50	0.006
477.00	0.006
476.50	0.006
476.00	0.006
475.50	0.006
475.00	0.007
474.50	0.007
474.00	0.007
473.50	0.007
473.00	0.007
472.50	0.007
472.00	0.008
471.50	0.007
471.00	0.007
470.50	0.006
470.00	0.005
469.50	0.004
469.00	0.004
468.50	0.004
468.00	0.004
467.50	0.004
467.00	0.005
466.50	0.005
466.00	0.005
465.50	0.005
465.00	0.005
464.50	0.005
464.00	0.005
463.50	0.004
463.00	0.004
462.50	0.004
462.00	0.005
461.50	0.006
461.00	0.007
460.50	0.007
460.00	0.007
459.50	0.006
459.00	0.006
458.50	0.006
458.00	0.007
457.50	0.007
457.00	0.007
456.50	0.007
456.00	0.006
455.50	0.005
455.00	0.005
454.50	0.005
454.00	0.006
453.50	0.007
453.00	0.007
452.50	0.008
452.00	0.008
451.50	0.007
451.00	0.007
450.50	0.006
450.00	0.006
449.50	0.006
449.00	0.006
448.50	0.006
448.00	0.007
447.50	0.006
447.00	0.006
446.50	0.006
446.00	0.006
445.50	0.006
445.00	0.006
444.50	0.007
444.00	0.007
443.50	0.007
443.00	0.007
442.50	0.006
442.00	0.005
441.50	0.005
441.00	0.004
440.50	0.004
440.00	0.005
439.50	0.005
439.00	0.006
438.50	0.006
438.00	0.006
437.50	0.006
437.00	0.006
436.50	0.006
436.00	0.006
435.50	0.006
435.00	0.007
434.50	0.007
434.00	0.007
433.50	0.007
433.00	0.006
432.50	0.006
432.00	0.006
431.50	0.006
431.00	0.006
430.50	0.006
430.00	0.006
429.50	0.007
429.00	0.007
428.50	0.007
428.00	0.007
427.50	0.007
427.00	0.007
426.50	0.006
426.00	0.005
425.50	0.005
425.00	0.006
424.50	0.006
424.00	0.007
423.50	0.007
423.00	0.006
422.50	0.005
422.00	0.005
421.50	0.006
421.00	0.006
420.50	0.007
420.00	0.007
419.50	0.006
419.00	0.005
418.50	0.005
418.00	0.006
417.50	0.007
417.00	0.008
416.50	0.008
416.00	0.007
415.50	0.007
415.00	0.007
414.50	0.008
414.00	0.008
413.50	0.008
413.00	0.008
412.50	0.009
412.00	0.010
411.50	0.010
411.00	0.010
410.50	0.009
410.00	0.008
409.50	0.008
409.00	0.007
408.50	0.008
408.00	0.009
407.50	0.011
407.00	0.012
406.50	0.012
406.00	0.011
405.50	0.009
405.00	0.007
404.50	0.006
404.00	0.005
403.50	0.005
403.00	0.006
402.50	0.007
402.00	0.008
401.50	0.008
401.00	0.007
400.50	0.006
400.00	0.006
399.50	0.005
399.00	0.005
398.50	0.004
398.00	0.005
397.50	0.006
397.00	0.006
396.50	0.007
396.00	0.009
395.50	0.010
395.00	0.011
394.50	0.011
394.00	0.011
393.50	0.010
393.00	0.011
392.50	0.012
392.00	0.013
391.50	0.012
391.00	0.010
390.50	0.007
390.00	0.005
389.50	0.003
389.00	0.002
388.50	0.003
388.00	0.005
387.50	0.007
387.00	0.008
386.50	0.008
386.00	0.007
385.50	0.006
385.00	0.005
384.50	0.005
384.00	0.005
383.50	0.006
383.00	0.007
382.50	0.009
382.00	0.010
381.50	0.011
381.00	0.011
380.50	0.011
380.00	0.010
379.50	0.009
379.00	0.010
378.50	0.010
378.00	0.011
377.50	0.010
377.00	0.008
376.50	0.007
376.00	0.006
375.50	0.006
375.00	0.007
374.50	0.006
374.00	0.006
373.50	0.009
373.00	0.011
372.50	0.012
372.00	0.013
371.50	0.012
371.00	0.011
370.50	0.008
370.00	0.003
369.50	-0.001
369.00	-0.002
368.50	-0.001
368.00	0.003
367.50	0.008
367.00	0.012
366.50	0.016
366.00	0.017
365.50	0.013
365.00	0.006
364.50	0.000
364.00	-0.002
363.50	-0.001
363.00	0.005
362.50	0.012
362.00	0.018
361.50	0.020
361.00	0.019
360.50	0.014
360.00	0.008
359.50	0.005
359.00	0.004
358.50	0.005
358.00	0.005
357.50	0.006
357.00	0.008
356.50	0.008
356.00	0.007
355.50	0.006
355.00	0.003
354.50	0.000
354.00	-0.002
353.50	-0.003
353.00	0.000
352.50	0.003
352.00	0.006
351.50	0.007
351.00	0.006
350.50	0.005
350.00	0.003
349.50	-0.003
349.00	-0.009
348.50	-0.016
348.00	-0.021
347.50	-0.022
347.00	-0.020
346.50	-0.013
346.00	0.000
345.50	0.017
345.00	0.032
344.50	0.042
344.00	0.039
343.50	0.034
343.00	0.022
342.50	0.012
342.00	0.003
341.50	-0.013
341.00	-0.029
340.50	-0.016
340.00	0.009
339.50	0.044
339.00	0.084
338.50	0.104
338.00	0.120
337.50	0.129
337.00	0.118
336.50	0.096
336.00	0.076
335.50	0.058
335.00	0.061
334.50	0.062
334.00	0.069
333.50	0.093
333.00	0.121
332.50	0.137
332.00	0.136
331.50	0.107
331.00	0.085
330.50	0.091
330.00	0.113
329.50	0.144
329.00	0.168
328.50	0.161
328.00	0.117
327.50	0.055
327.00	0.005
326.50	-0.007
326.00	0.024
325.50	0.087
325.00	0.135
324.50	0.167
324.00	0.172
323.50	0.149
323.00	0.105
322.50	0.070
322.00	0.033
321.50	0.020
321.00	0.014
320.50	0.017
320.00	0.025
319.50	0.047
319.00	0.055
318.50	0.074
318.00	0.071
317.50	0.061
317.00	0.027
316.50	-0.024
316.00	-0.079
315.50	-0.118
315.00	-0.149
314.50	-0.135
314.00	-0.090
313.50	-0.031
313.00	0.042
312.50	0.099
312.00	0.117
311.50	0.120
311.00	0.105
310.50	0.074
310.00	0.036
309.50	0.005
309.00	-0.014
308.50	-0.043
308.00	-0.073
307.50	-0.096
307.00	-0.128
306.50	-0.155
306.00	-0.159
305.50	-0.159
305.00	-0.126
304.50	-0.059
304.00	0.026
303.50	0.095
303.00	0.133
302.50	0.137
302.00	0.116
301.50	0.071
301.00	0.030
300.50	-0.004
300.00	-0.025

